File,Annotation,Source_Link,Title,Subset
children81,1,https://www.bilibili.com/video/BV1Lu4y1D78V/?spm_id_from=autoNext&vd_source=6374cb49b8a20f29e86ab9de12471afa,孩子一定要该打打，该骂骂，千万别信鼓励教育！,train
children82,1,https://www.bilibili.com/video/BV1SK4y1P7BX/?spm_id_from=autoNext&vd_source=6374cb49b8a20f29e86ab9de12471afa,幼儿园一位没有幼师资格证的班主任虐待孩子：骑坐身上，将孩子带进厕所打耳光,test
children83,1,https://www.bilibili.com/video/BV1ae411h7A7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,如果你也会暴力对待孩子，请看看这个小短片。,train
children84,1,https://www.bilibili.com/video/BV1964y197rw/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,《完美受害人》高口碑加持显长尾效应 曝揪心片段关注儿童暴力困境,test
children85,1,https://www.bilibili.com/video/BV1Zz4y15748/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,欺负儿童,test
children86,1,https://www.bilibili.com/video/BV1xQ4y1H7c6/?spm_id_from=333.788.recommend_more_video.2&vd_source=6374cb49b8a20f29e86ab9de12471afa,欺负小孩子,train
children87,1,https://www.bilibili.com/video/BV1i6pZe3E66/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,家长无能 孩子活该被欺负？,train
children88,1,https://www.bilibili.com/video/BV17Q4y1D7fX/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,当心那些心理变态的坏人！免得毁了孩子的一生,test
children89,1,https://www.bilibili.com/video/BV1q4411T7ah/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,震惊，12岁叛逆小学生竟挥拳向母！,train
children90,1,https://www.bilibili.com/video/BV1SC4y1U7By/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,你家孩子……有没有“被欺负的命”？,test
children91,1,https://www.bilibili.com/video/BV1Qc411q7An/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,直接不要工资了，给他举报了，说他用童工罚他几万,train
children92,1,https://www.bilibili.com/video/BV1AW4y1773f/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,人贩子合谋拐骗小孩#儿童安全 #防拐 #防范意识 #聪明的孩子,train
children93,0,https://www.bilibili.com/video/BV15t4y1m7yZ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,世界各国是如何严惩虐待儿童的恶棍的？,train
children94,0,https://www.bilibili.com/video/BV1dm4y1p7gj/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国有没有拐卖儿童？,train
children95,0,https://www.bilibili.com/video/BV15y411B78U/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,太惊悚了！坚决抵制“小孩帝国”！,train
children96,0,https://www.bilibili.com/video/BV1uZVeeuEs3/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,【小学生谈“讨厌的大人”】你是孩子眼中“讨厌的大人”吗？,train
children97,0,https://www.bilibili.com/video/BV1iF4m1j7ed/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,十五年班主任经验：这类天才儿童最容易被现行教育当蠢材埋没，家长们千万别亲手毁了自家的苗！,train
children98,0,https://www.bilibili.com/video/BV1CW411Y7Fy/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,法国一幼儿园竟教孩子唱“辱华儿歌”，长达十余年！,train
children99,0,https://www.bilibili.com/video/BV1Bv4y1S7YW/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童心理师｜常说这句话让孩子自信爆表,test
children100,0,https://www.bilibili.com/video/BV1Qh4y1V79V/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,人们真的越来越“厌童”了吗？,train
children101,0,https://www.bilibili.com/video/BV1sm4y1x7gR/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,避免孩子性早熟，这5件事打死都别做,train
children102,0,https://www.bilibili.com/video/BV1564y1z7Lw/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,太惨了！这个国家居然这么对待儿童,train
children103,0,https://www.bilibili.com/video/BV15r4y1x7Ka/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,净化社会文化环境 关爱未成年人健康成长,test
children104,0,https://www.bilibili.com/video/BV1Q14y1r79S/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,上海多名幼童疑遭虐待事件！（新闻扩散！）,train
children105,0,https://www.bilibili.com/video/BV1um4y1F7QA/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,家长必须要知道的儿童心理。,train
children106,0,https://www.bilibili.com/video/BV1Dz4y1f7hW/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,政府将负责遭性侵女童全部费用，父母：感谢好心人,test
children107,0,https://www.bilibili.com/video/BV1AZ4y1P7z6/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,代表建议儿童防性侵教育纳入必修：教材的设计要经过专家讨论,train
children108,0,https://www.bilibili.com/video/BV1Q54y1F7cD/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,美国幼儿园的快乐教育，让孩子可以健康成长，是一个领先世界的教育模式,train
children109,0,https://www.bilibili.com/video/BV19a411j7uT/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童和青少年注意了,train
children110,0,https://www.bilibili.com/video/BV1XJ4m1871E/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,什么样的孩子更容易被霸凌？,train
children111,0,https://www.bilibili.com/video/BV18p4y1P7Vn/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,你厌童吗？当舆论对准弱者，你是否还能清醒？,train
children112,0,https://www.bilibili.com/video/BV1bs4y1c7u7/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,儿童会尊重他人的基本需求，知道他人不需要不必要的帮助。但是成年人经常会过度替儿童着想，不断提建议#央视力荐育儿纪录片#蒙氏育儿纪录片#蒙特梭利#启蒙早教#,test
children113,0,https://www.bilibili.com/video/BV1vp4y1k7rY/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,邻居谈“6岁被虐女童”亲妈及其男友：在外面表现得对孩子很好，没想到这么狠心,train
children114,0,https://www.bilibili.com/video/BV1YCeje7EzL/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,河北骑车团练小孩被撞身亡事件后续,train
children115,0,https://www.bilibili.com/video/BV17N4y1D7Q8/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,收养五个疾病弃婴#国外生活#关爱儿童健康成长#机灵宝贝养成记,train
children116,0,https://www.bilibili.com/video/BV1Ab421J7QT/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,这是能把我吃破产的节奏啊,train
children117,1,https://www.bilibili.com/video/BV1z44y1j76H/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,【70】这拐卖儿童的新套路真的让人害怕！,train
children118,1,https://www.bilibili.com/video/BV19i421m7Ny/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,中国可以没有小孩但不能没有游戏,test
children119,1,https://www.bilibili.com/video/BV1HF4m177fZ/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,被吼大的孩子会有哪些性格缺陷？,train
children120,1,https://www.bilibili.com/video/BV1F4411R7RK/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,厌童癖不止我一个人吧,train
children121,1,https://www.bilibili.com/video/BV1Mo4y1g7na/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,费尽一生心血养个傻的，还有必要尽心尽力吗,test
children122,1,https://www.bilibili.com/video/BV1sz4y1b7af/?spm_id_from=333.337.search-card.all.click&vd_source=6374cb49b8a20f29e86ab9de12471afa,严重智力障碍伴随终身，16岁了只能傻吃傻玩，付出再多心血都别想教会她自理，心都碎了。,train
